156,155998.207952
82,81998.0224983
59,58996.803146
105,104995.822905
111,110998.257443
149,148992.372366
80,79998.4263033
191,191013.029456
36,35998.7677934
214,214004.424124
298,297992.854958
39,39000.3039941
112,112004.237313
233,233001.130414
77,77000.0534676
155,155003.392359
217,216990.281304
131,131005.023192
281,281013.745897
203,202990.116442
137,137002.971751
204,204017.011142
328,327977.834842
3,2999.98742224
121,120996.184533
326,326015.721154
161,160991.022149
293,293002.018249
35,35002.3145195
240,240006.893213
169,168997.583319
231,231003.575673
146,145983.020164
56,56002.3041623
313,313002.616709
168,167996.143404
248,248000.252366
158,157993.488808
184,183996.039353
136,135992.200888
305,305004.574421
80,80004.9440339
38,37999.7607675
172,171994.489739
43,42997.6045662
78,78004.0445421
266,265996.662198
252,252010.447184
19,19000.0736883
40,39999.7507837
92,91994.8125019
166,165997.600734
258,258006.840712
216,215974.493677
204,203995.645736
183,183007.582784
175,174998.35575
69,69003.5441093
231,231014.812088
54,54003.3977692
76,75999.3467138
323,322987.39339
115,115011.390793
295,295017.226417
257,256983.612895
178,178001.311492
202,201998.74539
173,172998.426375
192,191978.976652
282,281994.795326
164,163998.680914
267,266996.231287
200,199985.628099
163,162999.292656
318,318004.99423
105,105003.669471
167,166983.040764
207,206999.275008
48,48001.174184
271,271011.332031
109,108996.900497
117,116994.996456
43,43004.2214017
107,106994.07647
162,161992.511576
259,258993.534605
187,187010.334114
304,303994.322268
319,318982.552683
2,2000.05714726
194,194003.83785
118,117999.52224
264,263987.691388
219,219015.387773
202,201991.127076
37,37000.5139602
217,216990.183817
107,107003.987301
189,188988.373498
94,94005.2626967
103,102997.454301
107,106988.723122
304,303986.706167
286,286003.897576
237,236977.125411
254,253999.460771
146,146001.483796
121,121009.325916
256,256006.715803
123,122999.105031
126,125982.737743
30,29998.4905094
231,230991.544771
307,307006.194766
45,44998.5823413
325,324986.638616
41,40998.2341301
67,66994.7242328
91,90992.5686605
312,312003.802232
60,59999.8435382
243,243009.920346
269,268988.623943
195,195000.108242
47,47000.3060948
195,194999.770548
317,317008.390075
72,71999.6209653
277,277007.593239
163,163007.594173
171,171002.564331
27,27000.3318038
194,194009.143752
115,115010.875746
101,101004.156836
59,59003.1054366
12,11999.3310175
233,233003.832862
127,126998.669734
10,10001.4536346
156,155997.619546
249,248981.97444
313,313011.28482
7,6999.87618353
127,127008.501097
170,170003.986013
37,36998.145791
121,120998.038968
315,314995.31321
290,290014.679383
314,314001.16078
255,254996.61629
15,15000.4297002
109,109003.690097
292,291968.482855
28,27998.7452492
187,187000.522641
249,249011.495749
7,7000.12047798
242,242005.631325
216,216010.847946
65,65003.1037077
333,333010.306859
137,137002.209157
147,146999.948396
195,194988.3895
104,104002.993139
108,108000.624199
274,273991.904082
41,41001.3953884
6,6000.19533084
274,274009.814054
223,222989.51389
235,235011.613334
102,101997.328912
224,224007.953633
82,82005.059649
239,238999.705209
311,310993.06097
241,241006.985188
325,324986.500122
44,44002.3479043
131,130999.564126
50,49996.44278
70,70002.30348
299,298999.24998
255,255000.39686
206,205999.376287
277,276994.951261
218,217992.804418
165,164993.064029
113,112993.359036
254,254008.435545
280,279990.423738
330,329984.548108
16,15998.8289317
218,218015.41532
11,11000.0887035
28,28000.7894436
287,286999.512766
291,290990.937591
141,140993.355556
61,60997.9188994
320,319976.789361
215,214998.267315
55,55004.1308301
66,66004.5333613
81,80999.3220253
207,207004.848605
16,16000.3417491
232,232002.045309
250,249990.490365
312,312016.75282
171,170987.684836
252,251981.338229
125,125005.152329
209,209001.053024
262,261999.719007
289,288989.672874
311,311006.707125
29,28999.6984795
152,151997.835815
101,101009.235445
114,113996.429531
124,124002.082893
126,125992.230036
245,244982.622945
328,327996.643137
11,10999.7463006
49,48999.2400318
79,78996.1619845
164,164013.130453
260,259998.223788
19,19000.5090438
180,180011.929414
87,87007.9728969
42,41996.7163219
55,55001.6047965
134,134003.704324
226,226006.421433
65,65000.6589896
283,283005.408376
192,191997.676847
204,204010.438402
173,172991.864742
213,212996.322674
71,70996.9043059
14,13999.5274291
61,60998.7298401
219,219009.925813
138,137994.153331
299,299001.439832
2,1999.89868515
270,269974.057572
74,73998.6976754
258,258012.305958
140,139990.943158
119,118999.656444
147,147004.026854
319,319005.662048
161,160994.638585
116,115994.448281
34,33998.9160385
35,35000.8429495
260,259988.706759
122,121993.962346
235,235006.032066
285,285017.095184
325,324956.728353
137,136996.127013
88,88002.6889011
108,107987.600583
52,52004.3148616
227,227001.965156
174,173997.526798
254,254007.616987
24,23999.0943262
145,144997.925037
4,3999.75386841
3,2999.91590316
126,126004.875812
294,293994.058134
301,300979.665493
280,280004.932526
228,228004.709276
8,7999.47482245
35,35000.6035268
159,159006.472
78,78000.1990014
244,243995.820209
199,199019.80302
127,127007.881818
24,23999.386726
59,58997.9522104
212,212000.259638
329,328997.405777
18,17999.8875763
303,302997.526873
253,253002.70732
299,298981.603111
135,134997.531921
185,185007.559996
98,97995.9806706
276,276006.585747
314,314004.171821
95,94998.8864206
135,135004.711827
104,103997.813244
49,48996.1797839
258,257984.336807
122,121987.180171
39,39000.1047402
264,264002.022009
289,289005.080157
87,87001.3327756
27,27001.3901598
125,124997.175391
36,35998.2311289
306,306034.346913
117,116999.76681
31,30999.370925
90,89993.1500313
246,246016.27428
297,296995.989922
331,330991.193881
1,999.997845604
151,151009.502517
15,15000.6673057
142,142011.222865
298,298027.086796
262,262022.800266
221,221012.181721
310,309998.418261
178,178004.03704
279,278961.002561
159,159001.66603
129,128999.37588
209,208980.582576
13,13000.2446416
64,63999.3162189
153,152986.934661
62,62002.8511492
51,50994.8117507
219,219001.736711
157,156990.562152
308,307992.319781
26,26001.3191331
248,247979.687096
242,241969.536386
209,209004.722953
32,31999.3120309
268,267989.117298
238,237999.429984
205,205005.495559
228,228012.653258
97,97007.7506459
301,301003.001796
28,28000.8621205
99,98995.8545935
75,74995.9463594
47,47002.3394073
151,150988.461883
2,1999.92585283
134,133996.728533
144,144009.69398
81,80992.7805525
196,196000.965306
89,89008.3265977
172,172006.052653
191,190993.218662
273,272981.020165
202,202001.543615
302,302016.67863
111,111004.206421
176,176000.402187
216,215999.753652
119,119000.751577
42,41999.0182937
86,85997.9507574
153,153001.457274
65,64998.0328044
275,275005.083558
215,215013.752491
257,256996.209283
94,93992.4430379
278,278011.572481
175,175005.776531
51,51008.4773913
145,145005.966713
193,193025.454376
61,61000.5586608
20,19998.7061032
0,0.0
212,211988.31643
295,295004.872084
44,44000.8739771
144,144009.839566
279,278969.170764
238,238017.634171
288,287998.946128
196,195990.742333
206,206000.220048
175,174998.687704
106,105996.117502
230,230001.396222
14,13998.6655216
130,130000.189528
186,186003.089296
45,45001.7936985
296,296010.888641
49,48998.6313735
21,20998.8105213
255,255007.360427
53,52998.3866114
